"Velocity: Magnitude (m/s)","X (m)","Y (m)","Z (m)"
0.142868782616997,0.17488,0.162184,0
0.144344923370565,0.162184,0.17488,0
0.124249063931107,0.17488,0.1499585,0
0.125976924705305,0.162184,0.162184,0
0.12750150796347,0.1499585,0.17488,0
0.106694237130604,0.17488,0.138202,0
0.10859135398677,0.162184,0.1499585,0
0.110321722380154,0.1499585,0.162184,0
0.111878177130451,0.138202,0.17488,0
0.090403538895704,0.17488,0.126912,0
0.0923896962948263,0.162184,0.138202,0
0.094248042655609,0.1499585,0.1499585,0
0.0959573738171044,0.138202,0.162184,0
0.0975208466687383,0.126912,0.17488,0
0.0754992309444492,0.17488,0.116083,0
0.0775080390138257,0.162184,0.126912,0
0.0794296855301826,0.1499585,0.138202,0
0.0812220202053045,0.138202,0.1499585,0
0.0828811622101432,0.126912,0.162184,0
0.0844219581471132,0.116083,0.17488,0
0.0620692092839353,0.17488,0.105709,0
0.0640353883238544,0.162184,0.116083,0
0.0659491170533277,0.1499585,0.126912,0
0.0677674587697628,0.138202,0.138202,0
0.0694704404250915,0.126912,0.1499585,0
0.0710472625747435,0.116083,0.162184,0
0.0725418861310947,0.105709,0.17488,0
0.050147849185694,0.17488,0.0957825,0
0.0520155038018911,0.162184,0.105709,0
0.053861904921468,0.1499585,0.116083,0
0.0556481484841606,0.138202,0.126912,0
0.0573369358927482,0.126912,0.138202,0
0.0589159518867016,0.116083,0.1499585,0
0.0603910359030906,0.105709,0.162184,0
0.0618218360262262,0.0957825,0.17488,0
0.039709350658693,0.17488,0.086295,0
0.041441723448185,0.162184,0.0957825,0
0.0431806989300454,0.1499585,0.105709,0
0.044883405072883,0.138202,0.116083,0
0.0465109247952603,0.126912,0.126912,0
0.0480446010993021,0.116083,0.138202,0
0.0494776343352699,0.105709,0.1499585,0
0.0508382046141607,0.0957825,0.162184,0
0.0521943649405582,0.086295,0.17488,0
0.0306993250221176,0.17488,0.0772365,0
0.0322676355567427,0.162184,0.086295,0
0.0338659105235737,0.1499585,0.0957825,0
0.0354518566645614,0.138202,0.105709,0
0.0369849888022553,0.126912,0.116083,0
0.038435933048234,0.116083,0.126912,0
0.0397952765890707,0.105709,0.138202,0
0.0410748550123536,0.0957825,0.1499585,0
0.0423130771680729,0.086295,0.162184,0
0.0435890185560575,0.0772365,0.17488,0
0.0230421759191803,0.17488,0.068596,0
0.0244252642998693,0.162184,0.0772365,0
0.025857491539278,0.1499585,0.086295,0
0.027299039004472,0.138202,0.0957825,0
0.0287099431059556,0.126912,0.105709,0
0.030057044915174,0.116083,0.116083,0
0.0313220549686943,0.105709,0.126912,0
0.0325017950696749,0.0957825,0.138202,0
0.0336285352074401,0.086295,0.1499585,0
0.0347445458305692,0.0772365,0.162184,0
0.0359383030396068,0.068596,0.17488,0
0.0166504638864997,0.17488,0.0603625,0
0.0178337655458572,0.162184,0.068596,0
0.0190812858345769,0.1499585,0.0772365,0
0.0203562064832721,0.138202,0.086295,0
0.021621036990822,0.126912,0.0957825,0
0.0228436555885504,0.116083,0.105709,0
0.0240008398515475,0.105709,0.116083,0
0.02508290583043,0.0957825,0.126912,0
0.0260945834613954,0.086295,0.138202,0
0.0270714515716762,0.0772365,0.1499585,0
0.0280655751280766,0.068596,0.162184,0
0.0291745548342908,0.0603625,0.17488,0
0.0114319769933437,0.17488,0.052524,0
0.0124090764272263,0.162184,0.0603625,0
0.013458867020526,0.1499585,0.068596,0
0.0145489011378457,0.138202,0.0772365,0
0.0156459981015943,0.126912,0.086295,0
0.01672295883691,0.116083,0.0957825,0
0.0177590484227071,0.105709,0.105709,0
0.018736512466614,0.0957825,0.116083,0
0.0196521541188468,0.086295,0.126912,0
0.0205077660334989,0.0772365,0.138202,0
0.0213425344283577,0.068596,0.1499585,0
0.0222189827292324,0.0603625,0.162184,0
0.0232354491664321,0.052524,0.17488,0
0.0244791792647292,0.0450685,0.1880465,0
0.0259405564553624,0.037983,0.20168,0
0.00729981758655733,0.17488,0.0450685,0
0.00807458819117004,0.162184,0.052524,0
0.00892116803818923,0.1499585,0.0603625,0
0.00981034266772285,0.138202,0.068596,0
0.0107166202340739,0.126912,0.0772365,0
0.011624112522441,0.116083,0.086295,0
0.0125172253711561,0.105709,0.0957825,0
0.0133798755033306,0.0957825,0.105709,0
0.0142033828091165,0.086295,0.116083,0
0.0149761772713267,0.0772365,0.126912,0
0.0156913395528704,0.068596,0.138202,0
0.0163921365033007,0.0603625,0.1499585,0
0.0171510279395999,0.052524,0.162184,0
0.0180662392325544,0.0450685,0.17488,0
0.019203261626008,0.037983,0.1880465,0
0.020464034919748,0.031254,0.20168,0
0.00419042024523043,0.17488,0.037983,0
0.00478736107819912,0.162184,0.0450685,0
0.00543637015115044,0.1499585,0.052524,0
0.0061088028251462,0.138202,0.0603625,0
0.00679206409809082,0.126912,0.068596,0
0.00748417040138732,0.116083,0.0772365,0
0.00819776727402012,0.105709,0.086295,0
0.00893055009703391,0.0957825,0.0957825,0
0.0096674558177409,0.086295,0.105709,0
0.0103687422486731,0.0772365,0.116083,0
0.0110225028277131,0.068596,0.126912,0
0.0116088279358576,0.0603625,0.138202,0
0.0121777903296335,0.052524,0.1499585,0
0.0128141061565269,0.0450685,0.162184,0
0.01361984198241,0.037983,0.17488,0
0.0146181344208512,0.031254,0.1880465,0
0.0156004059977794,0.0248685,0.20168,0
0.00213494917123813,0.17488,0.031254,0
0.00262332853392745,0.162184,0.037983,0
0.00310278192426667,0.1499585,0.0450685,0
0.00353711458157252,0.138202,0.052524,0
0.00392895062195025,0.126912,0.0603625,0
0.00431950333031134,0.116083,0.068596,0
0.00476716372305324,0.105709,0.0772365,0
0.00530739471159159,0.0957825,0.086295,0
0.00593224413886698,0.086295,0.0957825,0
