"Velocity: Magnitude (m/s)","X (m)","Y (m)","Z (m)"
0.10214892221646,0.17488,0.162184,0
0.103670719387812,0.162184,0.17488,0
0.0897723760827133,0.17488,0.1499585,0
0.0913267898265392,0.162184,0.162184,0
0.0928458753109543,0.1499585,0.17488,0
0.0782359082986433,0.17488,0.138202,0
0.0797941612289851,0.162184,0.1499585,0
0.0813164571954194,0.1499585,0.162184,0
0.0828338202365311,0.138202,0.17488,0
0.0675824971744816,0.17488,0.126912,0
0.0691180441626755,0.162184,0.138202,0
0.0706212733963045,0.1499585,0.1499585,0
0.0721095463586167,0.138202,0.162184,0
0.0736205807471728,0.126912,0.17488,0
0.0578321582211621,0.17488,0.116083,0
0.0593237886668549,0.162184,0.126912,0
0.0607875170915506,0.1499585,0.138202,0
0.0622318035604499,0.138202,0.1499585,0
0.0636796641758416,0.126912,0.162184,0
0.065174066629883,0.116083,0.17488,0
0.0489861399597631,0.17488,0.105709,0
0.0504153221209267,0.162184,0.116083,0
0.0518246719069936,0.1499585,0.126912,0
0.0532115758956334,0.138202,0.138202,0
0.054589422474524,0.126912,0.1499585,0
0.0559862324787571,0.116083,0.162184,0
0.0574515459539797,0.105709,0.17488,0
0.0410342127827985,0.17488,0.0957825,0
0.0423832105760296,0.162184,0.105709,0
0.0437228414682065,0.1499585,0.116083,0
0.0450443160622066,0.138202,0.126912,0
0.0463464031193194,0.126912,0.138202,0
0.0476473024237868,0.116083,0.1499585,0
0.0489817594487518,0.105709,0.162184,0
0.0504032727259752,0.0957825,0.17488,0
0.0339499250588128,0.17488,0.086295,0
0.0352069426711725,0.162184,0.0957825,0
0.0364634592241867,0.1499585,0.105709,0
0.0377084143297066,0.138202,0.116083,0
0.0389335965603251,0.126912,0.126912,0
0.0401410117897361,0.116083,0.138202,0
0.0413548662251561,0.105709,0.1499585,0
0.0426151467998678,0.0957825,0.162184,0
0.0439769641302502,0.086295,0.17488,0
0.0276967806358525,0.17488,0.0772365,0
0.0288527677730387,0.162184,0.086295,0
0.0300170941427802,0.1499585,0.0957825,0
0.0311768760146678,0.138202,0.105709,0
0.0323198743104865,0.126912,0.116083,0
0.0334393180760229,0.116083,0.126912,0
0.0345432601126949,0.105709,0.138202,0
0.0356606853958804,0.0957825,0.1499585,0
0.036835559075833,0.086295,0.162184,0
0.0381205178412849,0.0772365,0.17488,0
0.0222314127376947,0.17488,0.068596,0
0.0232797351198771,0.162184,0.0772365,0
0.0243444623564873,0.1499585,0.086295,0
0.0254132376555863,0.138202,0.0957825,0
0.0264702833758509,0.126912,0.105709,0
0.0275027844781062,0.116083,0.116083,0
0.0285091013411374,0.105709,0.126912,0
0.0295023093257732,0.0957825,0.138202,0
0.0305156523294294,0.086295,0.1499585,0
0.031594516358339,0.0772365,0.162184,0
0.0327847812396477,0.068596,0.17488,0
0.017506391922602,0.17488,0.0603625,0
0.0184421152580254,0.162184,0.068596,0
0.0194014018641252,0.1499585,0.0772365,0
0.0203737954095722,0.138202,0.086295,0
0.0213422990211831,0.126912,0.0957825,0
0.0222895713950917,0.116083,0.105709,0
0.023205345738838,0.105709,0.116083,0
0.0240934455603242,0.0957825,0.126912,0
0.0249709089955651,0.086295,0.138202,0
0.025874551791071,0.0772365,0.1499585,0
0.0268480899172231,0.068596,0.162184,0
0.0279257993737646,0.0603625,0.17488,0
0.0134713030599206,0.17488,0.052524,0
0.0142917948284246,0.162184,0.0603625,0
0.0151408523026427,0.1499585,0.068596,0
0.0160121531246038,0.138202,0.0772365,0
0.0168890513393381,0.126912,0.086295,0
0.0177517677156069,0.116083,0.0957825,0
0.0185842633423869,0.105709,0.105709,0
0.0193799426242169,0.0957825,0.116083,0
0.0201462817020042,0.086295,0.126912,0
0.0209066699774872,0.0772365,0.138202,0
0.0216983158181223,0.068596,0.1499585,0
0.0225584524899467,0.0603625,0.162184,0
0.023504745461526,0.052524,0.17488,0
