"Velocity: Magnitude (m/s)","X (m)","Y (m)","Z (m)"
0.123828847136142,0.17488,0.162184,0
0.125337303007113,0.162184,0.17488,0
0.108162938770026,0.17488,0.1499585,0
0.109817249948589,0.162184,0.162184,0
0.11134241127802,0.1499585,0.17488,0
0.0934800597128548,0.17488,0.138202,0
0.0952231338490425,0.162184,0.1499585,0
0.0968562918920801,0.1499585,0.162184,0
0.0983921257883328,0.138202,0.17488,0
0.0798911301838216,0.17488,0.126912,0
0.0816680639770452,0.162184,0.138202,0
0.0833593249689582,0.1499585,0.1499585,0
0.0849606867358105,0.138202,0.162184,0
0.0864954316672677,0.126912,0.17488,0
0.0674572993145076,0.17488,0.116083,0
0.0692291678979193,0.162184,0.126912,0
0.0709317130405114,0.1499585,0.138202,0
0.0725568739614252,0.138202,0.1499585,0
0.0741112528614452,0.126912,0.162184,0
0.0756294216382873,0.116083,0.17488,0
0.0562194588406628,0.17488,0.105709,0
0.0579399825978544,0.162184,0.116083,0
0.0596158944918005,0.1499585,0.126912,0
0.0612315881495367,0.138202,0.138202,0
0.0627730561027382,0.126912,0.1499585,0
0.0642643485670794,0.116083,0.162184,0
0.0657516563777234,0.105709,0.17488,0
0.046185074399986,0.17488,0.0957825,0
0.0478159382007062,0.162184,0.105709,0
0.0494287591086521,0.1499585,0.116083,0
0.0509982542752044,0.138202,0.126912,0
0.0525053139536246,0.126912,0.138202,0
0.0539494327594424,0.116083,0.1499585,0
0.0553635370669749,0.105709,0.162184,0
0.0568065513806535,0.0957825,0.17488,0
0.0373270384605316,0.17488,0.086295,0
0.0388442195267513,0.162184,0.0957825,0
0.0403639552122699,0.1499585,0.105709,0
0.0418566683655953,0.138202,0.116083,0
0.0433022786063533,0.126912,0.126912,0
0.0446852363755398,0.116083,0.138202,0
0.0460198406001699,0.105709,0.1499585,0
0.0473452656451055,0.0957825,0.162184,0
0.0487320929535116,0.086295,0.17488,0
0.0296004354604598,0.17488,0.0772365,0
0.0309842407784905,0.162184,0.086295,0
0.0323888786360147,0.1499585,0.0957825,0
0.0337849916942761,0.138202,0.105709,0
0.0351453763382411,0.126912,0.116083,0
0.0364508697696234,0.116083,0.126912,0
0.0377011308586551,0.105709,0.138202,0
0.0389160470172635,0.0957825,0.1499585,0
0.0401446799310307,0.086295,0.162184,0
0.041463617669652,0.0772365,0.17488,0
0.0229468357628069,0.17488,0.068596,0
0.0241822906690865,0.162184,0.0772365,0
0.0254546498075319,0.1499585,0.086295,0
0.0267361437261707,0.138202,0.0957825,0
0.0279971735970334,0.126912,0.105709,0
0.0292128718494651,0.116083,0.116083,0
0.0303719704520678,0.105709,0.126912,0
0.0314829509183738,0.0957825,0.138202,0
0.0325725538043763,0.086295,0.1499585,0
0.0336985133389237,0.0772365,0.162184,0
0.0349381103125345,0.068596,0.17488,0
0.0172995951618885,0.17488,0.0603625,0
0.0183755817213873,0.162184,0.068596,0
0.0195024427868388,0.1499585,0.0772365,0
0.0206548124075577,0.138202,0.086295,0
0.0218031758187978,0.126912,0.0957825,0
0.0229197756249175,0.116083,0.105709,0
0.0239859590708874,0.105709,0.116083,0
0.0249944825549831,0.0957825,0.126912,0
0.0259649043631018,0.086295,0.138202,0
0.0269288118329777,0.0772365,0.1499585,0
0.0279498631928504,0.068596,0.162184,0
0.0290972257318024,0.0603625,0.17488,0
0.0125868635621094,0.17488,0.052524,0
0.0134968580715847,0.162184,0.0603625,0
0.014468220986259,0.1499585,0.068596,0
0.0154797201345207,0.138202,0.0772365,0
0.0165034445264916,0.126912,0.086295,0
0.0175113659137598,0.116083,0.0957825,0
0.0184811955161721,0.105709,0.105709,0
0.0193966394429817,0.0957825,0.116083,0
0.0202615969092393,0.086295,0.126912,0
0.0210921855361168,0.0772365,0.138202,0
0.0219311602509021,0.068596,0.1499585,0
0.0228430959509727,0.0603625,0.162184,0
0.0238889975491516,0.052524,0.17488,0
0.0250922883687298,0.0450685,0.1880465,0
0.0263741631388185,0.037983,0.20168,0
0.00873544699639958,0.17488,0.0450685,0
0.00947722753712481,0.162184,0.052524,0
0.0102874026448037,0.1499585,0.0603625,0
0.0111484314448146,0.138202,0.068596,0
0.0120361168687522,0.126912,0.0772365,0
0.0129247581242835,0.116083,0.086295,0
0.013791900205154,0.105709,0.0957825,0
0.0146171067603094,0.0957825,0.105709,0
0.0153938906840732,0.086295,0.116083,0
0.0161182319893087,0.0772365,0.126912,0
0.01681566271456,0.068596,0.138202,0
0.0175331336474245,0.0603625,0.1499585,0
0.018333836390845,0.052524,0.162184,0
0.0192666296586044,0.0450685,0.17488,0
0.0203030143020141,0.037983,0.1880465,0
0.0212933281388215,0.031254,0.20168,0
0.00567301211588457,0.17488,0.037983,0
0.00625055978225361,0.162184,0.0450685,0
0.00689887314313563,0.1499585,0.052524,0
0.0076031405827263,0.138202,0.0603625,0
0.00834337508062647,0.126912,0.068596,0
0.00909916369090385,0.116083,0.0772365,0
0.009853294114749,0.105709,0.086295,0
0.0105874255369083,0.0957825,0.0957825,0
0.0112834049249433,0.086295,0.105709,0
0.0119279845867194,0.0772365,0.116083,0
0.0125217093112606,0.068596,0.126912,0
0.0130943786648144,0.0603625,0.138202,0
0.0136941186258449,0.052524,0.1499585,0
0.0143834819426207,0.0450685,0.162184,0
0.0151874750352143,0.037983,0.17488,0
0.0160183620614352,0.031254,0.1880465,0
0.0166374570451281,0.0248685,0.20168,0
0.00333283365844013,0.17488,0.031254,0
0.00375937679694051,0.162184,0.037983,0
0.00425443134493801,0.1499585,0.0450685,0
0.00480030443232401,0.138202,0.052524,0
0.00538074431536179,0.126912,0.0603625,0
0.0059859749913499,0.116083,0.068596,0
0.00660787126657627,0.105709,0.0772365,0
0.00723673345314427,0.0957825,0.086295,0
0.00785142318161007,0.086295,0.0957825,0
0.00843428125836435,0.0772365,0.105709,0
0.00896552301530799,0.068596,0.116083,0
0.00943969682917115,0.0603625,0.126912,0
0.00989248186161281,0.052524,0.138202,0
0.0103807709385134,0.0450685,0.1499585,0
0.0109602891402718,0.037983,0.162184,0
0.0116204635906204,0.031254,0.17488,0
0.0122011652491709,0.0248685,0.1880465,0
0.0123659744488773,0.0188135,0.20168,0
0.00166255050577945,0.17488,0.0248685,0
0.00197497650505063,0.162184,0.031254,0
0.00234739213795088,0.1499585,0.037983,0
0.00274281237925171,0.138202,0.0450685,0
0.00314700182282409,0.126912,0.052524,0
0.00356486513119915,0.116083,0.0603625,0
0.00401338909409993,0.105709,0.068596,0
0.00450607374114232,0.0957825,0.0772365,0
0.00503216890386118,0.086295,0.086295,0
0.00556317768067245,0.0772365,0.0957825,0
0.00605321983455266,0.068596,0.105709,0
0.00648466375017271,0.0603625,0.116083,0
0.00684633377272461,0.052524,0.126912,0
0.00718304589436086,0.0450685,0.138202,0
0.00756545276997519,0.037983,0.1499585,0
0.00803726092598724,0.031254,0.162184,0
0.00853759999884651,0.0248685,0.17488,0
0.00882085122614005,0.0188135,0.1880465,0
0.00844537135197212,0.013076,0.20168,0
0.000681261855369551,0.17488,0.0188135,0
0.000990768202673354,0.162184,0.0248685,0
0.00131544388473114,0.1499585,0.031254,0
0.00158907616852436,0.138202,0.037983,0
0.00179106270960839,0.126912,0.0450685,0
0.00194278952420464,0.116083,0.052524,0
0.00211459443698061,0.105709,0.0603625,0
0.00237650582855964,0.0957825,0.068596,0
0.00276007404527537,0.086295,0.0772365,0
0.00322843376205901,0.0772365,0.086295,0
0.00371595307934959,0.068596,0.0957825,0
0.0041444146109658,0.0603625,0.105709,0
0.0044816052932566,0.052524,0.116083,0
0.00472612017486939,0.0450685,0.126912,0
0.00494513425635921,0.037983,0.138202,0
0.00522494358526426,0.031254,0.1499585,0
