"Velocity: Magnitude (m/s)","X (m)","Y (m)","Z (m)"
0.064054359796776,0.17488,0.162184,0
0.0653644047305536,0.162184,0.17488,0
0.0571018633151122,0.17488,0.1499585,0
0.0582958940426979,0.162184,0.162184,0
0.0595767103432341,0.1499585,0.17488,0
0.0506593754661984,0.17488,0.138202,0
0.0517482119147269,0.162184,0.1499585,0
0.0529007871820531,0.1499585,0.162184,0
0.0541499399133228,0.138202,0.17488,0
0.0447153580567889,0.17488,0.126912,0
0.0457093337091526,0.162184,0.138202,0
0.0467473853149905,0.1499585,0.1499585,0
0.0478572274891251,0.138202,0.162184,0
0.0490679555258078,0.126912,0.17488,0
0.0392537183581163,0.17488,0.116083,0
0.0401636286527059,0.162184,0.126912,0
0.0411000957996299,0.1499585,0.138202,0
0.042087059128934,0.138202,0.1499585,0
0.043149278002975,0.126912,0.162184,0
0.0443106288960528,0.116083,0.17488,0
0.0342560472384727,0.17488,0.105709,0
0.0350915353896974,0.162184,0.116083,0
0.0359393552952092,0.1499585,0.126912,0
0.0368189144858851,0.138202,0.138202,0
0.037751395387335,0.126912,0.1499585,0
0.0387576692791738,0.116083,0.162184,0
0.0398569285268486,0.105709,0.17488,0
0.0297018458886956,0.17488,0.0957825,0
0.0304717716037461,0.162184,0.105709,0
0.0312422792220246,0.1499585,0.116083,0
0.0320295265323644,0.138202,0.126912,0
0.0328500396691322,0.126912,0.138202,0
0.0337217817169007,0.116083,0.1499585,0
0.0346626810718952,0.105709,0.162184,0
0.0356858108065019,0.0957825,0.17488,0
0.0255688371390692,0.17488,0.086295,0
0.0262814597123368,0.162184,0.0957825,0
0.0269848488735977,0.1499585,0.105709,0
0.0276928640141147,0.138202,0.116083,0
0.0284185365474719,0.126912,0.126912,0
0.0291753882205925,0.116083,0.138202,0
0.0299794849760298,0.105709,0.1499585,0
0.0308448896926749,0.0957825,0.162184,0
0.0317775485876529,0.086295,0.17488,0
0.0218335408987397,0.17488,0.0772365,0
0.0224971835113102,0.162184,0.086295,0
0.0231420691833896,0.1499585,0.0957825,0
0.0237822844115033,0.138202,0.105709,0
0.0244279319007952,0.126912,0.116083,0
0.0250887733034209,0.116083,0.126912,0
0.0257769697357179,0.105709,0.138202,0
0.0265062913288946,0.0957825,0.1499585,0
0.0272863196789672,0.086295,0.162184,0
0.0281141642833087,0.0772365,0.17488,0
0.0184727875314629,0.17488,0.068596,0
0.0190942906461738,0.162184,0.0772365,0
0.0196888473786976,0.1499585,0.086295,0
0.020270744612423,0.138202,0.0957825,0
0.0208491222280372,0.126912,0.105709,0
0.0214303568867727,0.116083,0.116083,0
0.0220228319895761,0.105709,0.126912,0
0.0226374466818504,0.0957825,0.138202,0
0.0232855136644991,0.086295,0.1499585,0
0.023970751160852,0.0772365,0.162184,0
0.0246799256187225,0.068596,0.17488,0
0.0154627652444397,0.17488,0.0603625,0
0.0160489030353867,0.162184,0.068596,0
0.0165999781342303,0.1499585,0.0772365,0
0.0171315634231032,0.138202,0.086295,0
0.017653127225139,0.126912,0.0957825,0
0.0181687979852035,0.116083,0.105709,0
0.0186832391310076,0.105709,0.116083,0
0.0192040102054252,0.0957825,0.126912,0
0.0197410359013087,0.086295,0.138202,0
0.0203022253917203,0.0772365,0.1499585,0
0.0208840580858776,0.068596,0.162184,0
0.0214617467263521,0.0603625,0.17488,0
0.0127796901715585,0.17488,0.052524,0
0.0133372311082061,0.162184,0.0603625,0
0.0138504233030719,0.1499585,0.068596,0
0.0143388165674615,0.138202,0.0772365,0
0.0148118581269302,0.126912,0.086295,0
0.0152733462435231,0.116083,0.0957825,0
0.0157249062185539,0.105709,0.105709,0
0.0161703627867423,0.0957825,0.116083,0
0.0166171299532086,0.086295,0.126912,0
0.0170736990004301,0.0772365,0.138202,0
0.0175435051755662,0.068596,0.1499585,0
0.0180145593742434,0.0603625,0.162184,0
0.0184484821375781,0.052524,0.17488,0
0.018770158534136,0.0450685,0.1880465,0
0.0188626493714353,0.037983,0.20168,0
0.0104002214392368,0.17488,0.0450685,0
0.0109358121929822,0.162184,0.052524,0
0.0114169594466736,0.1499585,0.0603625,0
0.0118671001309252,0.138202,0.068596,0
0.0122983811119782,0.126912,0.0772365,0
0.0127146243557661,0.116083,0.086295,0
0.0131155194427213,0.105709,0.0957825,0
0.0135016477617552,0.0957825,0.105709,0
0.0138769480536497,0.086295,0.116083,0
0.0142487235357988,0.0772365,0.126912,0
0.0146233453340194,0.068596,0.138202,0
0.0149986854710432,0.0603625,0.1499585,0
0.0153522206634676,0.052524,0.162184,0
0.015631054391728,0.0450685,0.17488,0
0.0157427160828376,0.037983,0.1880465,0
0.0155537427181815,0.031254,0.20168,0
0.00830118427127567,0.17488,0.037983,0
0.0088219208962172,0.162184,0.0450685,0
0.00927641166527391,0.1499585,0.052524,0
0.00969290340971963,0.138202,0.0603625,0
0.0100872248854044,0.126912,0.068596,0
0.0104648571209847,0.116083,0.0772365,0
0.0108245321796465,0.105709,0.086295,0
0.0111642822332491,0.0957825,0.0957825,0
0.0114845142601494,0.086295,0.105709,0
0.0117898621396609,0.0772365,0.116083,0
0.0120872054509716,0.068596,0.126912,0
0.0123800245452456,0.0603625,0.138202,0
0.0126586560667044,0.052524,0.1499585,0
0.0128886970023534,0.0450685,0.162184,0
0.0130015281805789,0.037983,0.17488,0
0.0128875203833642,0.031254,0.1880465,0
0.0123989715617433,0.0248685,0.20168,0
0.00645987487579132,0.17488,0.031254,0
0.00697324104740617,0.162184,0.037983,0
0.00740673040803977,0.1499585,0.0450685,0
0.00779367398972144,0.138202,0.052524,0
0.00815465539591744,0.126912,0.0603625,0
0.00849819386081012,0.116083,0.068596,0
0.0088233835897727,0.105709,0.0772365,0
0.00912676906063822,0.0957825,0.086295,0
0.00940535487795877,0.086295,0.0957825,0
0.00966055812367041,0.0772365,0.105709,0
0.00989774548240367,0.068596,0.116083,0
0.0101230472880091,0.0603625,0.126912,0
0.0103352776929251,0.052524,0.138202,0
0.0105156908633863,0.0450685,0.1499585,0
0.0106164192249657,0.037983,0.162184,0
0.010552562190699,0.031254,0.17488,0
0.0101987836250094,0.0248685,0.1880465,0
0.00939464803706868,0.0188135,0.20168,0
0.00485437719286513,0.17488,0.0248685,0
0.00536807991079921,0.162184,0.031254,0
0.00578657088711663,0.1499585,0.037983,0
0.00614810282082191,0.138202,0.0450685,0
0.00647861583905257,0.126912,0.052524,0
0.00679076954290711,0.116083,0.0603625,0
0.00708600856078983,0.105709,0.068596,0
0.0073599562316215,0.0957825,0.0772365,0
0.0076073051632272,0.086295,0.086295,0
0.00782590379388865,0.0772365,0.0957825,0
0.00801831356794089,0.068596,0.105709,0
0.008191188022281,0.0603625,0.116083,0
0.0083483629591065,0.052524,0.126912,0
0.00848203204490094,0.0450685,0.138202,0
0.00856267833193358,0.037983,0.1499585,0
0.00852845369271072,0.031254,0.162184,0
0.00827712432315179,0.0248685,0.17488,0
0.0076710579529896,0.0188135,0.1880465,0
0.00653767612776611,0.013076,0.20168,0
0.00346346025544983,0.17488,0.0188135,0
0.00398558540531182,0.162184,0.0248685,0
0.00439539381961918,0.1499585,0.031254,0
0.00473587630087486,0.138202,0.037983,0
0.00503851443071613,0.126912,0.0450685,0
0.00532110611786755,0.116083,0.052524,0
0.00558871101471485,0.105709,0.0603625,0
0.00583744775632191,0.0957825,0.068596,0
0.00606081304466592,0.086295,0.0772365,0
0.00625339795116719,0.0772365,0.086295,0
0.00641444819701529,0.068596,0.0957825,0
0.00654869896224712,0.0603625,0.105709,0
0.0066623106779029,0.052524,0.116083,0
0.00675606216044118,0.0450685,0.126912,0
0.006813897875581,0.037983,0.138202,0
0.00679298710551638,0.031254,0.1499585,0
0.00661738926180111,0.0248685,0.162184,0
0.00616932210267489,0.0188135,0.17488,0
0.00529906509062785,0.013076,0.1880465,0
0.003823965796324,0.0076425,0.20168,0
0.00226660825914428,0.17488,0.013076,0
0.00280559682208734,0.162184,0.0188135,0
0.00321358577443572,0.1499585,0.0248685,0
0.00353770170925682,0.138202,0.031254,0
0.00381509761531862,0.126912,0.037983,0
0.0040693676118153,0.116083,0.0450685,0
0.00431009021600505,0.105709,0.052524,0
0.00453579832984,0.0957825,0.0603625,0
0.0047393415392849,0.086295,0.068596,0
0.00491328842447378,0.0772365,0.0772365,0
0.00505329578773764,0.068596,0.086295,0
0.00516171946356401,0.0603625,0.0957825,0
0.00524368061580698,0.052524,0.105709,0
0.00530460846075019,0.0450685,0.116083,0
0.00534011751634306,0.037983,0.126912,0
0.00532422789975182,0.031254,0.138202,0
0.00520007977014821,0.0248685,0.1499585,0
0.00487613558341258,0.0188135,0.162184,0
0.00422238486035018,0.013076,0.17488,0
0.00307620010089233,0.0076425,0.1880465,0
0.00125147829596079,0.0025,0.20168,0
0.0012435079444371,0.17488,0.0076425,0
0.00180861956860164,0.162184,0.013076,0
0.00222225903262596,0.1499585,0.0188135,0
0.0025353310979845,0.138202,0.0248685,0
0.002790348683397,0.126912,0.031254,0
0.00301728860442715,0.116083,0.037983,0
0.0032311553434533,0.105709,0.0450685,0
0.00343397808359524,0.0957825,0.052524,0
0.00361953307126764,0.086295,0.0603625,0
0.00377905945882298,0.0772365,0.068596,0
0.00390564227739397,0.068596,0.0772365,0
0.00399818961223926,0.0603625,0.086295,0
0.00405961251391239,0.052524,0.0957825,0
0.00409671994464245,0.0450685,0.105709,0
0.00411219396841889,0.037983,0.116083,0
0.00409475062472164,0.031254,0.126912,0
0.00400657857304118,0.0248685,0.138202,0
0.00377674831818679,0.0188135,0.1499585,0
0.00329752439727575,0.013076,0.162184,0
0.00242767793914524,0.0076425,0.17488,0
0.000997560866180626,0.0025,0.1880465,0
0.000375659307661026,0.17488,0.0025,0
0.000975218816053678,0.162184,0.0076425,0
0.00140316760603611,0.1499585,0.013076,0
0.00171131505817982,0.138202,0.0188135,0
0.00194744216439478,0.126912,0.0248685,0
0.0021480806388947,0.116083,0.031254,0
0.00233461573957666,0.105709,0.037983,0
0.00251363766310067,0.0957825,0.0450685,0
0.00268093324543412,0.086295,0.052524,0
0.00282763755497489,0.0772365,0.0603625,0
0.00294532825948448,0.068596,0.068596,0
0.0030289856256492,0.0603625,0.0772365,0
0.00307921282780987,0.052524,0.086295,0
0.00310152468029095,0.0450685,0.0957825,0
0.00310207436181418,0.037983,0.105709,0
0.00307960695369333,0.031254,0.116083,0
0.00301416783018717,0.0248685,0.126912,0
0.00285394375847932,0.0188135,0.138202,0
0.00251408972342396,0.013076,0.1499585,0
0.0018711973059336,0.0076425,0.162184,0
0.000777792366503144,0.0025,0.17488,0
0.00028763642999388,0.162184,0.0025,0
0.000737976597606381,0.1499585,0.0076425,0
0.00104886782938851,0.138202,0.013076,0
0.00127047323654989,0.126912,0.0188135,0
0.00144631461551482,0.116083,0.0248685,0
0.00160484427697007,0.105709,0.031254,0
0.0017584980702034,0.0957825,0.037983,0
0.00190594775551788,0.086295,0.0450685,0
0.00203913933131097,0.0772365,0.052524,0
0.00214882953828076,0.068596,0.0603625,0
0.00222763118509433,0.0603625,0.068596,0
0.00227424795902084,0.052524,0.0772365,0
0.00228996370195974,0.0450685,0.086295,0
0.00228174574545515,0.037983,0.0957825,0
0.0022545191529353,0.031254,0.105709,0
0.00220175372145749,0.0248685,0.116083,0
0.00209166637364828,0.0188135,0.126912,0
0.00185882609297729,0.013076,0.138202,0
0.00140241796974031,0.0076425,0.1499585,0
0.000590099947700111,0.0025,0.162184,0
0.000209877756030229,0.1499585,0.0025,0
0.000530996735739258,0.138202,0.0076425,0
0.000744315580044235,0.126912,0.013076,0
0.00089763278058712,0.116083,0.0188135,0
0.00102770290959274,0.105709,0.0248685,0
0.00115417520433935,0.0957825,0.031254,0
0.00127945149188714,0.086295,0.037983,0
0.00139690353791972,0.0772365,0.0450685,0
0.00149733878428975,0.068596,0.052524,0
0.00157309990319861,0.0603625,0.0603625,0
0.00161925068017778,0.052524,0.068596,0
0.00163512001695167,0.0450685,0.0772365,0
0.00162483377793561,0.037983,0.086295,0
0.00159523903037751,0.031254,0.0957825,0
0.00154918611846319,0.0248685,0.105709,0
0.00147294003616982,0.0188135,0.116083,0
0.00132044589979856,0.013076,0.126912,0
0.00101092641878736,0.0076425,0.138202,0
0.000432052698645027,0.0025,0.1499585,0
0.000142131757335929,0.138202,0.0025,0
0.000353597989269056,0.126912,0.0076425,0
0.000488612111380314,0.116083,0.013076,0
0.000590211698136703,0.105709,0.0188135,0
0.000688019856567645,0.0957825,0.0248685,0
0.000788748809843694,0.086295,0.031254,0
0.000887383086279465,0.0772365,0.037983,0
0.000975474930886523,0.068596,0.0450685,0
0.00104599935462422,0.0603625,0.052524,0
0.00109229748121997,0.052524,0.0603625,0
0.00111234492732266,0.0450685,0.068596,0
0.001106168036893,0.037983,0.0772365,0
0.00107890449932607,0.031254,0.086295,0
0.0010374207960452,0.0248685,0.0957825,0
0.000981296019359414,0.0188135,0.105709,0
0.00088682517950423,0.013076,0.116083,0
0.000690918989063968,0.0076425,0.126912,0
0.000300716897227333,0.0025,0.138202,0
8.41649656456448e-05,0.126912,0.0025,0
0.000205262996758482,0.116083,0.0076425,0
0.000280502989858347,0.105709,0.013076,0
0.000349306395718677,0.0957825,0.0188135,0
0.000424182631341064,0.086295,0.0248685,0
0.000501062139547228,0.0772365,0.031254,0
0.000572027324230199,0.068596,0.037983,0
0.000631364712100435,0.0603625,0.0450685,0
0.000675583070290016,0.052524,0.052524,0
0.000701285545346998,0.0450685,0.0603625,0
0.000703889347428813,0.037983,0.068596,0
0.000684275934870457,0.031254,0.0772365,0
0.00064820946444132,0.0248685,0.086295,0
0.000603887788568608,0.0188135,0.0957825,0
0.000545506557551232,0.013076,0.105709,0
0.000434929410191202,0.0076425,0.116083,0
0.000193946899397417,0.0025,0.126912,0
3.58374136260106e-05,0.116083,0.0025,0
8.68584084494213e-05,0.105709,0.0076425,0
0.000130309958937632,0.0957825,0.013076,0
0.00018322870802627,0.086295,0.0188135,0
0.000238380942937361,0.0772365,0.0248685,0
0.000285133417828148,0.068596,0.031254,0
0.000323132726001956,0.0603625,0.037983,0
0.000355935656931903,0.052524,0.0450685,0
0.000382455390612175,0.0450685,0.052524,0
0.000397733334690115,0.037983,0.0603625,0
0.00039365153731786,0.031254,0.068596,0
0.000368796055204472,0.0248685,0.0772365,0
0.000330041154913985,0.0188135,0.086295,0
0.000290212338972248,0.013076,0.0957825,0
0.000234783713557894,0.0076425,0.105709,0
0.000109087243704804,0.0025,0.116083,0
7.09450973444257e-06,0.105709,0.0025,0
4.14563677325699e-05,0.0957825,0.0076425,0
9.23193401010243e-05,0.086295,0.013076,0
0.000133512886724137,0.0772365,0.0188135,0
0.000150796429142968,0.068596,0.0248685,0
0.000145004209359537,0.0603625,0.031254,0
0.000133402545892683,0.052524,0.037983,0
0.000142440533111986,0.0450685,0.0450685,0
0.000172618556886887,0.037983,0.052524,0
0.000197772492527598,0.031254,0.0603625,0
0.00019809370161435,0.0248685,0.068596,0
0.000169848574171379,0.0188135,0.0772365,0
0.000125971369536937,0.013076,0.086295,0
9.00674370433077e-05,0.0076425,0.0957825,0
4.30879829314165e-05,0.0025,0.105709,0
3.52512048222095e-05,0.0957825,0.0025,0
9.77352727167472e-05,0.086295,0.0076425,0
0.000152569680254359,0.0772365,0.013076,0
0.000177523644792577,0.068596,0.0188135,0
0.000163409420208893,0.0603625,0.0248685,0
0.000113503789432665,0.052524,0.031254,0
4.14165300112605e-05,0.0450685,0.037983,0
5.0386328175601e-05,0.037983,0.0450685,0
0.000117078762109618,0.031254,0.052524,0
0.000155764017578232,0.0248685,0.0603625,0
0.000155321955369436,0.0188135,0.068596,0
0.000116133147813498,0.013076,0.0772365,0
5.55240546649088e-05,0.0076425,0.086295,0
9.32424447781792e-06,0.0025,0.0957825,0
5.77062139987485e-05,0.086295,0.0025,0
0.000145135868214095,0.0772365,0.0076425,0
0.000204466314752223,0.068596,0.013076,0
0.000222181539242944,0.0603625,0.0188135,0
0.00020082285215253,0.052524,0.0248685,0
0.000155094584155235,0.0450685,0.031254,0
0.00012619381676986,0.037983,0.037983,0
0.00014834499960146,0.031254,0.0450685,0
0.000187658646959701,0.0248685,0.052524,0
0.000201224585872439,0.0188135,0.0603625,0
0.000177866440381016,0.013076,0.068596,0
0.000116414995439914,0.0076425,0.0772365,0
4.21528131309742e-05,0.0025,0.086295,0
7.23649986263239e-05,0.0772365,0.0025,0
0.000174145937852219,0.068596,0.0076425,0
0.000233328119706615,0.0603625,0.013076,0
0.000246688041369882,0.052524,0.0188135,0
0.000223498350716505,0.0450685,0.0248685,0
0.000193431571233179,0.037983,0.031254,0
0.000190729388959449,0.031254,0.037983,0
0.0002159452197838,0.0248685,0.0450685,0
0.000235660568802433,0.0188135,0.052524,0
0.00021848048555726,0.013076,0.0603625,0
6.44876075567825e-05,0.0025,0.0772365,0
0.000159725205455749,0.0076425,0.068596,0
8.01270621432074e-05,0.068596,0.0025,0
0.000186133663157222,0.0603625,0.0076425,0
0.000240173896301623,0.052524,0.013076,0
0.000246384810874246,0.0450685,0.0188135,0
0.000227304654351847,0.037983,0.0248685,0
0.000214906503948863,0.031254,0.031254,0
0.000224212241569155,0.0248685,0.037983,0
0.000241378342295425,0.0188135,0.0450685,0
