"Velocity: Magnitude (m/s)","X (m)","Y (m)","Z (m)"
0.050590601999128,0.17488,0.162184,0
0.0516218270529005,0.162184,0.17488,0
0.0453893934861756,0.17488,0.1499585,0
0.0462926276163203,0.162184,0.162184,0
0.0472882342061956,0.1499585,0.17488,0
0.0405690737805194,0.17488,0.138202,0
0.0413620051663568,0.162184,0.1499585,0
0.0422254377357427,0.1499585,0.162184,0
0.0431816882326699,0.138202,0.17488,0
0.0361137606283687,0.17488,0.126912,0
0.0368129201465617,0.162184,0.138202,0
0.0375626975554091,0.1499585,0.1499585,0
0.0383845585146184,0.138202,0.162184,0
0.0392950051471548,0.126912,0.17488,0
0.0320058808013215,0.17488,0.116083,0
0.0326272881186914,0.162184,0.126912,0
0.0332807212456461,0.1499585,0.138202,0
0.0339872216502747,0.138202,0.1499585,0
0.0347632732991396,0.126912,0.162184,0
0.0356189030117117,0.116083,0.17488,0
0.0282277284795992,0.17488,0.105709,0
0.0287856552002047,0.162184,0.116083,0
0.0293593555362627,0.1499585,0.126912,0
0.0299683708849147,0.138202,0.138202,0
0.0306291514137449,0.126912,0.1499585,0
0.0313528303735729,0.116083,0.162184,0
0.0321439540103062,0.105709,0.17488,0
0.0247613030738113,0.17488,0.0957825,0
0.0252687147718603,0.162184,0.105709,0
0.0257773459315723,0.1499585,0.116083,0
0.0263059623247416,0.138202,0.126912,0
0.026869615525802,0.126912,0.138202,0
0.0274800730864199,0.116083,0.1499585,0
0.0281442938763361,0.105709,0.162184,0
0.0288608167612783,0.0957825,0.17488,0
0.0215887555165742,0.17488,0.086295,0
0.0220571945540538,0.162184,0.0957825,0
0.0225138374133684,0.1499585,0.105709,0
0.0229770708738822,0.138202,0.116083,0
0.0234609698391802,0.126912,0.126912,0
0.0239762337117214,0.116083,0.138202,0
0.0245313159921738,0.105709,0.1499585,0
0.0251287410172284,0.0957825,0.162184,0
0.02576084559901,0.086295,0.17488,0
0.0186924703995793,0.17488,0.0772365,0
0.0191322730678448,0.162184,0.086295,0
0.0195483164749176,0.1499585,0.0957825,0
0.0199593842741709,0.138202,0.105709,0
0.0203788089714426,0.126912,0.116083,0
0.0208162679267218,0.116083,0.126912,0
0.02127966023091,0.105709,0.138202,0
0.0217741851054445,0.0957825,0.1499585,0
0.0222978598085059,0.086295,0.162184,0
0.0228361879132671,0.0772365,0.17488,0
