"Velocity: Magnitude (m/s)","X (m)","Y (m)","Z (m)"
0.133649429721043,0.17488,0.162184,0
0.135143096880738,0.162184,0.17488,0
0.116465525696773,0.17488,0.1499585,0
0.118159071194061,0.162184,0.162184,0
0.119683889294183,0.1499585,0.17488,0
0.100312727964084,0.17488,0.138202,0
0.102135998607001,0.162184,0.1499585,0
0.103818975759227,0.1499585,0.162184,0
0.105363264066494,0.138202,0.17488,0
0.0853438390435848,0.17488,0.126912,0
0.087228862477568,0.162184,0.138202,0
0.0890063509763462,0.1499585,0.1499585,0
0.0906604252636615,0.138202,0.162184,0
0.0922067868637136,0.126912,0.17488,0
0.0716485085976013,0.17488,0.116083,0
0.0735431777637797,0.162184,0.126912,0
0.0753591889936272,0.1499585,0.138202,0
0.0770662381611499,0.138202,0.1499585,0
0.0786718969987018,0.126912,0.162184,0
0.0801987002020488,0.116083,0.17488,0
0.0592897348079938,0.17488,0.105709,0
0.0611380488797399,0.162184,0.116083,0
0.062936521338448,0.1499585,0.126912,0
0.0646553038868387,0.138202,0.138202,0
0.0662758069888636,0.126912,0.1499585,0
0.0678089610309026,0.116083,0.162184,0
0.0692977749779561,0.105709,0.17488,0
0.0482877861640451,0.17488,0.0957825,0
0.0500420919707458,0.162184,0.105709,0
0.0517757726692932,0.1499585,0.116083,0
0.0534573317058766,0.138202,0.126912,0
0.0550548109527473,0.126912,0.138202,0
0.0565673642936732,0.116083,0.1499585,0
0.0580105282591345,0.105709,0.162184,0
0.0594468111535451,0.0957825,0.17488,0
0.038615910793036,0.17488,0.086295,0
0.040245598931373,0.162184,0.0957825,0
0.0418794799306038,0.1499585,0.105709,0
0.043481143277695,0.138202,0.116083,0
0.0450200408411088,0.126912,0.126912,0
0.0464799506140789,0.116083,0.138202,0
0.0478659681653678,0.105709,0.1499585,0
0.0492077917361886,0.0957825,0.162184,0
0.050580998840693,0.086295,0.17488,0
0.0302246254333945,0.17488,0.0772365,0
0.0317052524778191,0.162184,0.086295,0
0.0332114578654092,0.1499585,0.0957825,0
0.0347070869258332,0.138202,0.105709,0
0.0361578280815122,0.126912,0.116083,0
0.0375387184900016,0.116083,0.126912,0
0.0388473335772735,0.105709,0.138202,0
0.0400967428292607,0.0957825,0.1499585,0
0.0413308282287203,0.086295,0.162184,0
0.0426326542620228,0.0772365,0.17488,0
0.0230471657071689,0.17488,0.068596,0
0.0243604089785138,0.162184,0.0772365,0
0.0257174529897221,0.1499585,0.086295,0
0.027084197235269,0.138202,0.0957825,0
0.0284253993888987,0.126912,0.105709,0
0.0297114602973443,0.116083,0.116083,0
0.0309276502911162,0.105709,0.126912,0
0.0320772671773504,0.0957825,0.138202,0
0.0331883043503597,0.086295,0.1499585,0
0.0343129274504623,0.0772365,0.162184,0
0.035534604638191,0.068596,0.17488,0
0.017006561937142,0.17488,0.0603625,0
0.0181392392283554,0.162184,0.068596,0
0.0193309991041046,0.1499585,0.0772365,0
0.0205503900605605,0.138202,0.086295,0
0.0217634496355352,0.126912,0.0957825,0
0.0229394130353268,0.116083,0.105709,0
0.0240572103973833,0.105709,0.116083,0
0.0251069087393217,0.0957825,0.126912,0
0.0261011657499543,0.086295,0.138202,0
0.0270759183453034,0.0772365,0.1499585,0
0.0280885591938781,0.068596,0.162184,0
0.0292271271225104,0.0603625,0.17488,0
0.0120202515605002,0.17488,0.052524,0
0.0129653606307701,0.162184,0.0603625,0
0.0139801734573319,0.1499585,0.068596,0
0.0150373019193142,0.138202,0.0772365,0
0.0161054476621055,0.126912,0.086295,0
0.0171561601144081,0.116083,0.0957825,0
0.0181667433703255,0.105709,0.105709,0
0.0191199822580102,0.0957825,0.116083,0
0.0200138652585394,0.086295,0.126912,0
