"Velocity: Magnitude (m/s)","X (m)","Y (m)","Z (m)"
0.0901956387741629,0.17488,0.162184,0
0.0917021752340752,0.162184,0.17488,0
0.0795818516843008,0.17488,0.1499585,0
0.0810642073239696,0.162184,0.162184,0
0.0825606662051941,0.1499585,0.17488,0
0.0697127493939993,0.17488,0.138202,0
0.071156397880593,0.162184,0.1499585,0
0.0726038476268042,0.1499585,0.162184,0
0.0740916726398656,0.138202,0.17488,0
0.060606557299541,0.17488,0.126912,0
0.0619984102289441,0.162184,0.138202,0
0.0633881394136162,0.1499585,0.1499585,0
0.0648003536339607,0.138202,0.162184,0
0.0662751152251817,0.126912,0.17488,0
0.0522662782481395,0.17488,0.116083,0
0.0535967202027232,0.162184,0.126912,0
0.0549210072760336,0.1499585,0.138202,0
0.0562552244056071,0.138202,0.1499585,0
0.057627093975721,0.126912,0.162184,0
0.0590783341522025,0.116083,0.17488,0
0.0446826510724503,0.17488,0.105709,0
0.0459444000495868,0.162184,0.116083,0
0.0471982263360378,0.1499585,0.126912,0
0.0484526299826852,0.138202,0.138202,0
0.0497258306806075,0.126912,0.1499585,0
0.0510475955311665,0.116083,0.162184,0
0.0524620272338374,0.105709,0.17488,0
0.0378395162888584,0.17488,0.0957825,0
0.0390242703096626,0.162184,0.105709,0
0.0402040042829061,0.1499585,0.116083,0
0.0413786840449265,0.138202,0.126912,0
0.0425576317525661,0.126912,0.138202,0
0.0437607517305109,0.116083,0.1499585,0
0.0450212401557849,0.105709,0.162184,0
0.0463829582290555,0.0957825,0.17488,0
0.0317106619455939,0.17488,0.086295,0
0.0328137616002097,0.162184,0.0957825,0
0.0339141756209792,0.1499585,0.105709,0
0.0350096601984264,0.138202,0.116083,0
0.0360999139324066,0.126912,0.126912,0
0.0371950835008647,0.116083,0.138202,0
0.038318668370524,0.105709,0.1499585,0
0.0395056800068092,0.0957825,0.162184,0
0.0407973855727585,0.086295,0.17488,0
0.0262637436932047,0.17488,0.0772365,0
0.0272821496591466,0.162184,0.086295,0
0.0283005544883021,0.1499585,0.0957825,0
0.0293151957780207,0.138202,0.105709,0
0.0303218324451519,0.126912,0.116083,0
0.0313201829646429,0.116083,0.126912,0
0.032323533251874,0.105709,0.138202,0
0.0333582628208637,0.0957825,0.1499585,0
0.0344597871959262,0.086295,0.162184,0
0.0356630023420881,0.0772365,0.17488,0
0.0214622286903426,0.17488,0.068596,0
0.022394197878967,0.162184,0.0772365,0
0.0233286736724255,0.1499585,0.086295,0
0.0242622483045155,0.138202,0.0957825,0
0.0251874303405582,0.126912,0.105709,0
0.0260987833980157,0.116083,0.116083,0
0.0269984088175099,0.105709,0.126912,0
0.0279028601666428,0.0957825,0.138202,0
0.0288406872252742,0.086295,0.1499585,0
0.0298451204007886,0.0772365,0.162184,0
0.0309408588345358,0.068596,0.17488,0
0.0172672723288351,0.17488,0.0603625,0
0.0181118637341655,0.162184,0.068596,0
0.0189610252239377,0.1499585,0.0772365,0
0.019813112106437,0.138202,0.086295,0
0.0206593778389493,0.126912,0.0957825,0
0.0214899321875322,0.116083,0.105709,0
0.0223002010196313,0.105709,0.116083,0
0.0230958482732383,0.0957825,0.126912,0
0.0238962495893141,0.086295,0.138202,0
0.0247306358812597,0.0772365,0.1499585,0
0.0256273419557274,0.068596,0.162184,0
0.026596872102109,0.0603625,0.17488,0
0.0136381999631597,0.17488,0.052524,0
0.0143959176188067,0.162184,0.0603625,0
0.0151585719891739,0.1499585,0.068596,0
0.0159284846351393,0.138202,0.0772365,0
0.0166972570292891,0.126912,0.086295,0
0.0174522534375534,0.116083,0.0957825,0
0.0181836323788433,0.105709,0.105709,0
0.0188888946637263,0.0957825,0.116083,0
0.0195774312000013,0.086295,0.126912,0
0.0202709457396896,0.0772365,0.138202,0
0.0209974417345788,0.068596,0.1499585,0
0.0217772179396268,0.0603625,0.162184,0
0.02260146702012,0.052524,0.17488,0
0.0234054192407444,0.0450685,0.1880465,0
0.0240477327628465,0.037983,0.20168,0
0.0105339113285028,0.17488,0.0450685,0
0.0112062806724757,0.162184,0.052524,0
0.0118821151972369,0.1499585,0.0603625,0
0.012568724421477,0.138202,0.068596,0
0.0132602623163325,0.126912,0.0772365,0
0.0139431257783878,0.116083,0.086295,0
0.0146034644985825,0.105709,0.0957825,0
0.0152329396466895,0.0957825,0.105709,0
0.0158307449740212,0.086295,0.116083,0
0.016412344600922,0.0772365,0.126912,0
0.01699947236539,0.068596,0.138202,0
0.0176156789667141,0.0603625,0.1499585,0
0.0182699208099171,0.052524,0.162184,0
0.0189300347524389,0.0450685,0.17488,0
0.0194957646768775,0.037983,0.1880465,0
0.0197823588058714,0.031254,0.20168,0
0.00791309559417427,0.17488,0.037983,0
0.00850317366330249,0.162184,0.0450685,0
0.00909249325072819,0.1499585,0.052524,0
0.00969497913679021,0.138202,0.0603625,0
0.0103084372020289,0.126912,0.068596,0
0.010920501757422,0.116083,0.0772365,0
0.0115151464661403,0.105709,0.086295,0
0.0120790554390057,0.0957825,0.0957825,0
0.0126047803975891,0.086295,0.105709,0
0.0130986479988139,0.0772365,0.116083,0
0.0135753256048713,0.068596,0.126912,0
0.014058307324521,0.0603625,0.138202,0
0.0145645496391894,0.052524,0.1499585,0
0.0150852369852919,0.0450685,0.162184,0
0.0155617265246096,0.037983,0.17488,0
0.0158557511197413,0.031254,0.1880465,0
0.0157402117546413,0.0248685,0.20168,0
0.00573508870734868,0.17488,0.031254,0
0.0062472068649016,0.162184,0.037983,0
0.00675148648484969,0.1499585,0.0450685,0
0.00726926527895169,0.138202,0.052524,0
0.00780353383377414,0.126912,0.0603625,0
0.00834431870001101,0.116083,0.068596,0
0.00887566694965313,0.105709,0.0772365,0
0.00938106242139007,0.0957825,0.086295,0
0.00984844399688222,0.086295,0.0957825,0
0.0102749781725492,0.0772365,0.105709,0
0.0106678407281371,0.068596,0.116083,0
0.0110454648956893,0.0603625,0.126912,0
0.0114291038368149,0.052524,0.138202,0
0.0118266655069145,0.0450685,0.1499585,0
0.0122061096441873,0.037983,0.162184,0
0.0124787862302445,0.031254,0.17488,0
0.0124681929617629,0.0248685,0.1880465,0
0.011907982421001,0.0188135,0.20168,0
0.00396053743353695,0.17488,0.0248685,0
0.00440004928876124,0.162184,0.031254,0
0.00482178350601347,0.1499585,0.037983,0
0.0052551668484701,0.138202,0.0450685,0
0.00570901925935276,0.126912,0.052524,0
0.00617718315938276,0.116083,0.0603625,0
0.00664501568866647,0.105709,0.068596,0
0.00709524298758804,0.0957825,0.0772365,0
0.00751278923954901,0.086295,0.086295,0
0.00788730370313201,0.0772365,0.0957825,0
0.00821929878080645,0.068596,0.105709,0
0.00851903632823905,0.0603625,0.116083,0
0.00880582005582395,0.052524,0.126912,0
0.00909705736360438,0.0450685,0.138202,0
0.00938704741533629,0.037983,0.1499585,0
0.00961770117741811,0.031254,0.162184,0
0.00966667261836913,0.0248685,0.17488,0
0.00931880836100157,0.0188135,0.1880465,0
0.00827583348084966,0.013076,0.20168,0
0.00255145256311095,0.17488,0.0188135,0
0.00292492794501178,0.162184,0.0248685,0
0.00326745665706961,0.1499585,0.031254,0
0.00361771433646142,0.138202,0.037983,0
0.00399065831697857,0.126912,0.0450685,0
0.00438439973693401,0.116083,0.052524,0
0.0047869222489927,0.105709,0.0603625,0
0.00518173770959648,0.0957825,0.068596,0
0.00555259869367109,0.086295,0.0772365,0
0.00588496767545041,0.0772365,0.086295,0
0.00617404337302886,0.068596,0.0957825,0
0.00642015756602662,0.0603625,0.105709,0
0.00663666577734958,0.052524,0.116083,0
0.00684306432092779,0.0450685,0.126912,0
0.00705006254460212,0.037983,0.138202,0
0.00723394148203559,0.031254,0.1499585,0
0.00730795626154629,0.0248685,0.162184,0
0.00711134664488497,0.0188135,0.17488,0
0.00639702431907267,0.013076,0.1880465,0
0.00483409362171751,0.0076425,0.20168,0
0.00147135857965272,0.17488,0.013076,0
0.00178662105655386,0.162184,0.0188135,0
0.00205428212399766,0.1499585,0.0248685,0
0.00232377000478196,0.138202,0.031254,0
0.00261652068717591,0.126912,0.037983,0
0.00293473369335267,0.116083,0.0450685,0
0.00326913119279494,0.105709,0.052524,0
0.00360562089517257,0.0957825,0.0603625,0
0.00392905959178989,0.086295,0.068596,0
0.00422518163099293,0.0772365,0.0772365,0
0.00448178407188833,0.068596,0.086295,0
0.00469281879862966,0.0603625,0.0957825,0
0.00486307262901258,0.052524,0.105709,0
0.0050084558667429,0.0450685,0.116083,0
0.00514625077460289,0.037983,0.126912,0
0.0052775754209581,0.031254,0.138202,0
0.00535618676276171,0.0248685,0.1499585,0
0.00526388259657491,0.0188135,0.162184,0
0.00480044320434643,0.013076,0.17488,0
0.00368951559408957,0.0076425,0.1880465,0
0.00157961816384738,0.0025,0.20168,0
0.000684028518505777,0.17488,0.0076425,0
0.000951264848282461,0.162184,0.013076,0
0.00114984396877123,0.1499585,0.0188135,0
0.00134254265079795,0.138202,0.0248685,0
0.00155795679665252,0.126912,0.031254,0
0.00180148821054668,0.116083,0.037983,0
0.00206523128389418,0.105709,0.0450685,0
0.00233792480473779,0.0957825,0.052524,0
0.00260916815580247,0.086295,0.0603625,0
0.00286622369301172,0.0772365,0.068596,0
0.00309422439161285,0.068596,0.0772365,0
0.00328521799204529,0.0603625,0.086295,0
0.0034310687773292,0.052524,0.0957825,0
0.00353733089300893,0.0450685,0.105709,0
0.00362435451637398,0.037983,0.116083,0
0.00370599971360939,0.031254,0.126912,0
0.00377016088733408,0.0248685,0.138202,0
0.00374340256842673,0.0188135,0.1499585,0
0.00347171252015381,0.013076,0.162184,0
0.00271827954152173,0.0076425,0.17488,0
0.00118665972986895,0.0025,0.1880465,0
0.000155846549258145,0.17488,0.0025,0
0.00038549067652469,0.162184,0.0076425,0
0.000523798840087109,0.1499585,0.013076,0
0.000646182284576742,0.138202,0.0188135,0
0.000793418037317464,0.126912,0.0248685,0
0.000968224900704261,0.116083,0.031254,0
0.00116041542495811,0.105709,0.037983,0
0.00136125542360706,0.0957825,0.0450685,0
0.00156840823754781,0.086295,0.052524,0
0.00177633866692891,0.0772365,0.0603625,0
0.00197563435282819,0.068596,0.068596,0
0.00215095106884989,0.0603625,0.0772365,0
0.00228710350966542,0.052524,0.086295,0
0.00237970988434927,0.0450685,0.0957825,0
0.00243464515842692,0.037983,0.105709,0
0.00247579557386863,0.031254,0.116083,0
0.00251395529070299,0.0248685,0.126912,0
0.00251878990932095,0.0188135,0.138202,0
0.00238335856903864,0.013076,0.1499585,0
0.00191594974355292,0.0076425,0.162184,0
0.000854749448359217,0.0025,0.17488,0
6.01647609821637e-05,0.162184,0.0025,0
0.000145954789766583,0.1499585,0.0076425,0
0.000218080309686876,0.138202,0.013076,0
0.000327990341065367,0.126912,0.0188135,0
0.000457369862915703,0.116083,0.0248685,0
0.000581429003412291,0.105709,0.031254,0
0.000693280437897253,0.0957825,0.037983,0
0.000806296835069075,0.086295,0.0450685,0
0.000937788445360899,0.0772365,0.052524,0
0.00109095229042713,0.068596,0.0603625,0
0.0012496492785413,0.0603625,0.068596,0
0.00139017363005836,0.052524,0.0772365,0
0.00148702066694329,0.0450685,0.086295,0
0.00153617532922595,0.037983,0.0957825,0
0.00154881613214619,0.031254,0.105709,0
0.00155519305317495,0.0248685,0.116083,0
0.00156201186849175,0.0188135,0.126912,0
0.00151359903113704,0.013076,0.138202,0
0.00126033999694352,0.0076425,0.1499585,0
0.000581886567373931,0.0025,0.162184,0
2.22659965787495e-05,0.1499585,0.0025,0
0.000101774283306068,0.138202,0.0076425,0
0.000230318309880081,0.126912,0.013076,0
0.000355411690334339,0.116083,0.0188135,0
0.000440426807351009,0.105709,0.0248685,0
0.000466601990354741,0.0957825,0.031254,0
0.000439342091510592,0.086295,0.037983,0
0.000401876147817348,0.0772365,0.0450685,0
0.00042910261554985,0.068596,0.052524,0
0.000547176209158377,0.0603625,0.0603625,0
0.000700210840204845,0.052524,0.068596,0
0.000829660785640632,0.0450685,0.0772365,0
0.000900517665199571,0.037983,0.086295,0
0.000908248582077223,0.031254,0.0957825,0
0.000878100133690772,0.0248685,0.105709,0
0.000855476141670262,0.0188135,0.116083,0
0.000842054913088451,0.013076,0.126912,0
0.000739895412096142,0.0076425,0.138202,0
0.00035974154142252,0.0025,0.1499585,0
8.44537998457144e-05,0.138202,0.0025,0
0.000245934264521099,0.126912,0.0076425,0
0.000412839330011295,0.116083,0.013076,0
0.000537997234225311,0.105709,0.0188135,0
0.00059198111735674,0.0957825,0.0248685,0
0.000556162412069048,0.086295,0.031254,0
0.000435176968950437,0.0772365,0.037983,0
0.000245116133397541,0.068596,0.0450685,0
3.04715402899927e-05,0.0603625,0.052524,0
0.000220173908751059,0.052524,0.0603625,0
0.000415279608370448,0.0450685,0.068596,0
0.000541705671860755,0.037983,0.0772365,0
0.000579042447075468,0.031254,0.086295,0
0.000528891661260654,0.0248685,0.0957825,0
0.000433368691670949,0.0188135,0.105709,0
0.000371036324654322,0.013076,0.116083,0
0.000341414191062916,0.0076425,0.126912,0
0.000184736274214404,0.0025,0.138202,0
0.000134303325351487,0.126912,0.0025,0
0.000364343701698259,0.116083,0.0076425,0
0.000562472654864747,0.105709,0.013076,0
0.00069247468637188,0.0957825,0.0188135,0
0.000727988564536417,0.086295,0.0248685,0
0.000673910184636451,0.0772365,0.031254,0
0.000540802766092389,0.068596,0.037983,0
0.000376487921894157,0.0603625,0.0450685,0
0.000286384413747193,0.052524,0.052524,0
0.000361305425256153,0.0450685,0.0603625,0
0.0004854490231877,0.037983,0.068596,0
0.000555673857226055,0.031254,0.0772365,0
0.000535861874152462,0.0248685,0.086295,0
0.000421299303643805,0.0188135,0.0957825,0
0.000248907965806496,0.013076,0.105709,0
0.000100496048873595,0.0076425,0.116083,0
5.13615406285355e-05,0.0025,0.126912,0
0.00017102181596526,0.116083,0.0025,0
0.000448787859342664,0.105709,0.0076425,0
0.000665079632776398,0.0957825,0.013076,0
0.000788045801775045,0.086295,0.0188135,0
0.000816834397242006,0.0772365,0.0248685,0
0.000753300528498881,0.068596,0.031254,0
0.000637018268098526,0.0603625,0.037983,0
0.000532866254077913,0.052524,0.0450685,0
0.000513297140935308,0.0450685,0.052524,0
0.000577610601355989,0.037983,0.0603625,0
0.000648474197845905,0.031254,0.068596,0
0.000657422122043768,0.0248685,0.0772365,0
0.00058307913874576,0.0188135,0.086295,0
0.000422225651579121,0.013076,0.0957825,0
0.000217840311863273,0.0076425,0.105709,0
5.14277277266821e-05,0.0025,0.116083,0
0.000195874208082798,0.105709,0.0025,0
0.000501766241098252,0.0957825,0.0076425,0
0.000719421828966408,0.086295,0.013076,0
0.000836111546001082,0.0772365,0.0188135,0
0.000848825406035472,0.068596,0.0248685,0
0.00078536890943592,0.0603625,0.031254,0
0.000697624319811928,0.052524,0.037983,0
0.000646310207435946,0.0450685,0.0450685,0
0.00066380541270476,0.037983,0.052524,0
0.000720265106772438,0.031254,0.0603625,0
0.000750018964333173,0.0248685,0.068596,0
0.000700051723359968,0.0188135,0.0772365,0
0.000565956726820165,0.013076,0.086295,0
0.000354768929541483,0.0076425,0.0957825,0
0.000120593828465221,0.0025,0.105709,0
0.000210141043375011,0.0957825,0.0025,0
0.000524519085618095,0.086295,0.0076425,0
0.000734660022256619,0.0772365,0.013076,0
0.000832445240152155,0.068596,0.0188135,0
0.000832222504385681,0.0603625,0.0248685,0
0.000778351885067519,0.052524,0.031254,0
0.000721943567852065,0.0450685,0.037983,0
0.000710029426494427,0.037983,0.0450685,0
0.000742620039862939,0.031254,0.052524,0
0.000777424525618745,0.0248685,0.0603625,0
0.000757064172609266,0.0188135,0.068596,0
0.00064309755026482,0.013076,0.0772365,0
0.00043818434438443,0.0076425,0.086295,0
0.000165376254348258,0.0025,0.0957825,0
0.000213826030573898,0.086295,0.0025,0
0.000522707274454745,0.0772365,0.0076425,0
0.000712653749824205,0.068596,0.013076,0
0.000788005897204122,0.0603625,0.0188135,0
0.000783185655904162,0.052524,0.0248685,0
0.000741763622816321,0.0450685,0.031254,0
0.000715107378258124,0.037983,0.037983,0
